num__tenure,num__MonthlyCharges,num__TotalCharges,num__TotalServicesEngaged,num__Monthly_to_Total_Ratio,num__Is_MonthToMonth,num__Is_AutomaticPayment,cat__gender_Male,cat__SeniorCitizen_1,cat__Partner_Yes,cat__Dependents_Yes,cat__PhoneService_Yes,cat__MultipleLines_No phone service,cat__MultipleLines_Yes,cat__InternetService_Fiber optic,cat__InternetService_No,cat__OnlineSecurity_No internet service,cat__OnlineSecurity_Yes,cat__OnlineBackup_No internet service,cat__OnlineBackup_Yes,cat__DeviceProtection_No internet service,cat__DeviceProtection_Yes,cat__TechSupport_No internet service,cat__TechSupport_Yes,cat__StreamingTV_No internet service,cat__StreamingTV_Yes,cat__StreamingMovies_No internet service,cat__StreamingMovies_Yes,cat__Contract_One year,cat__Contract_Two year,cat__PaperlessBilling_Yes,cat__PaymentMethod_Credit card (automatic),cat__PaymentMethod_Electronic check,cat__PaymentMethod_Mailed check,cat__TenureGroup_2.0,cat__TenureGroup_3.0,cat__TenureGroup_4.0,cat__TenureGroup_5.0,Churn
-1.1188008067964355,-0.1669118660402181,-0.8161823003396095,0.5079352703082123,-0.026627299168200974,0.9034642119115893,1.1371192958701795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.1188008067964355,-0.5153389433808665,-0.9519158983693707,-0.5705298937831644,-0.0352921344608435,0.9034642119115893,-0.8794152061545583,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.2409180113122174,-0.46390447005915153,-1.3560364839813033,-0.5705298937831644,-0.026662955108857588,0.9034642119115893,-0.8794152061545583,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.10115743583158582,0.08860132400959055,0.42010582707971533,1.0471678523539008,-0.036213432117528456,0.9034642119115893,-0.8794152061545583,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.14307697319997809,1.0111034906829266,0.7726143438007876,-0.031297311737476054,-0.02013222389089123,0.9034642119115893,-0.8794152061545583,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.9164859351332638,0.1367174442137754,0.8369693293044066,-1.109762475828853,-0.03922869445569188,-1.1068507051144352,1.1371192958701795,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.06045170099299184,0.6576988836659831,0.5908257136656723,-0.031297311737476054,-0.02546148621985356,0.9034642119115893,1.1371192958701795,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.1825689055087738,-0.9633166142474143,-0.039399013877185855,-0.5705298937831644,-0.05726757487146828,0.9034642119115893,-0.8794152061545583,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.6710377235719016,-1.5257774676687466,-0.7353876606059301,-1.109762475828853,-0.0684068345109304,-1.1068507051144352,1.1371192958701795,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.0780950719578415,-1.4859572302583868,-1.3187854164206785,-1.109762475828853,-0.06350161800670225,0.9034642119115893,1.1371192958701795,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.22327464034736777,0.695859944517578,0.48669513792666674,-0.031297311737476054,-0.02330395302574996,-1.1068507051144352,-0.8794152061545583,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.0386031396490458,-1.3150620447055927,0.22539327231371747,-1.109762475828853,-0.06727908098030246,-1.1068507051144352,1.1371192958701795,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.6084834273893616,1.326347036848275,1.2835387538028478,1.5864004343995892,-0.020035135128907873,-1.1068507051144352,1.1371192958701795,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.1825689055087738,-0.9682941439237093,-0.047477617583964335,-0.031297311737476054,-0.057337674451017236,0.9034642119115893,-0.8794152061545583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.30589991255435406,0.667653943018573,0.7504455487218552,-0.031297311737476054,-0.027145848479131155,-1.1068507051144352,-0.8794152061545583,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.2816237461508113,-1.4743429943470319,-2.475463909017759,-1.109762475828853,-0.04894791398033388,0.9034642119115893,-0.8794152061545583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.1188008067964355,0.5000771105833088,-0.5870442772998523,-0.5705298937831644,-0.011128687983592667,0.9034642119115893,-0.8794152061545583,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-1.2816237461508113,0.14169497389007057,-1.7196786296506537,-1.109762475828853,0.00596859672288461,0.9034642119115893,-0.8794152061545583,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.8338606629262776,1.3396204493183947,0.13299984374752993,1.0471678523539008,-0.0028395663959710996,0.9034642119115893,-0.8794152061545583,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-1.1188008067964355,1.034331962505636,-0.5268007102656536,0.5079352703082123,0.00276165042367768,0.9034642119115893,-0.8794152061545583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.5677776925507676,0.7024966507526377,1.1263930561390054,2.1256330164452777,-0.03050552380970989,-1.1068507051144352,1.1371192958701795,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.2002122764736234,0.39886734049864436,-0.963367359379645,-1.109762475828853,-0.006116513408838477,0.9034642119115893,-0.8794152061545583,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.10115743583158582,-1.5025489958460367,-0.29144940774952305,-1.109762475828853,-0.06979209488566646,0.9034642119115893,1.1371192958701795,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.30468611002455576,-1.4842980536996218,-0.4544514294449319,-1.109762475828853,-0.06857811536278265,-1.1068507051144352,1.1371192958701795,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7943687306174818,-1.3399496930870676,0.1601321171422434,-1.109762475828853,-0.06759436594630279,-1.1068507051144352,-0.8794152061545583,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.5501343215859179,1.495583045842304,0.9889028619079409,1.5864004343995892,-0.012955734876123564,-1.1068507051144352,-0.8794152061545583,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.9559778674420595,0.18483356441796028,-0.35044153924938676,-1.109762475828853,-0.024027449475115342,0.9034642119115893,-0.8794152061545583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.5489205190561197,0.7273842991341125,0.26323450434910944,-0.5705298937831644,-0.019532956991586987,0.9034642119115893,-0.8794152061545583,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.8338606629262776,-0.5153389433808665,-0.33594330006112183,-0.5705298937831644,-0.04306970665767664,0.9034642119115893,-0.8794152061545583,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.5094285867473239,1.1206091435614158,0.9414664004882016,1.0471678523539008,-0.019988980485137496,-1.1068507051144352,1.1371192958701795,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.14307697319997809,1.313073624378155,0.8102193355759498,1.0471678523539008,-0.01426692607987552,0.9034642119115893,1.1371192958701795,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.22448844287716607,1.0011484313303363,0.8113014368241297,0.5079352703082123,-0.020834806060126953,0.9034642119115893,1.1371192958701795,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.2816237461508113,-1.5174815848749215,-2.51530060473419,-1.109762475828853,-0.050629627118668745,0.9034642119115893,-0.8794152061545583,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.9152721326034655,1.113972437326356,0.001283709418519291,0.5079352703082123,-0.0059452125132068365,0.9034642119115893,-0.8794152061545583,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.7931549280876836,-0.6679831867872458,-0.39310801502146997,-1.109762475828853,-0.046608292835136955,0.9034642119115893,1.1371192958701795,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5896262538947137,0.5664441729339085,0.20386457485259063,1.0471678523539008,-0.022492135091222342,-1.1068507051144352,1.1371192958701795,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.18378270803857208,-0.6480730680820658,0.2748385850285744,0.5079352703082123,-0.05188139527815978,-1.1068507051144352,-0.8794152061545583,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.1188008067964355,-1.4793205240233267,-1.3614657648962276,-1.109762475828853,-0.06293640962086999,0.9034642119115893,1.1371192958701795,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.8745663977648716,0.33250027814804467,-0.15248399254446565,-0.5705298937831644,-0.023140714894857965,0.9034642119115893,-0.8794152061545583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.2828375486806096,1.135541732590301,1.1394927857708321,1.0471678523539008,-0.02207607480830797,0.9034642119115893,1.1371192958701795,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.2816237461508113,-0.3112602266527725,-1.8577829827723833,-0.5705298937831644,-0.008400790621991892,0.9034642119115893,-0.8794152061545583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.18378270803857208,0.9148712502745568,0.7724672936624226,-0.031297311737476054,-0.022167021750595806,0.9034642119115893,-0.8794152061545583,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.631545791263106,1.3379612727596297,1.0047772084448818,1.0471678523539008,-0.01636559239665629,0.9034642119115893,1.1371192958701795,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5082147842175256,0.9828974891839214,0.38717952744424367,-0.031297311737476054,-0.015428843897575524,0.9034642119115893,-0.8794152061545583,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.2639803751859618,0.15165003324266044,0.3528001337120641,0.5079352703082123,-0.03404743167196573,0.9034642119115893,1.1371192958701795,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.10115743583158582,-1.5108448786398618,-0.3714736806767448,-1.109762475828853,-0.06967611462319356,-1.1068507051144352,1.1371192958701795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.4863662228735797,0.06537285218688103,0.9487755085361498,0.5079352703082123,-0.041682857169527035,-1.1068507051144352,-0.8794152061545583,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.2421318138420157,0.8120023036311275,1.0771992792393779,2.1256330164452777,-0.027811130366317518,-1.1068507051144352,1.1371192958701795,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.1188008067964355,-1.5125040551986266,-1.3407738157390896,-1.109762475828853,-0.06427882073086205,0.9034642119115893,-0.8794152061545583,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.26519417771576004,-1.4760021709057967,-0.17274965890247868,-1.109762475828853,-0.06958796485259251,-1.1068507051144352,1.1371192958701795,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.1595065416350294,1.2201597370873154,-0.6657684045063524,0.5079352703082123,0.011501250670695356,0.9034642119115893,-0.8794152061545583,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.1200146093262338,1.2019087949409006,1.1286599960065529,0.5079352703082123,-0.020634765783336697,-1.1068507051144352,1.1371192958701795,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5489205190561197,1.273253386967795,0.42408297680272433,1.0471678523539008,-0.009387488052913088,0.9034642119115893,-0.8794152061545583,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.8745663977648716,1.2301147964399053,0.06423833007649941,0.5079352703082123,-0.0042351066510869645,0.9034642119115893,-0.8794152061545583,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.06045170099299184,1.1620885575305409,0.7174500018786228,0.5079352703082123,-0.01618624004671254,0.9034642119115893,-0.8794152061545583,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.10115743583158582,0.642766294637098,0.546626483134757,0.5079352703082123,-0.025245387145839324,0.9034642119115893,1.1371192958701795,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8350744654560759,-1.3382905165283026,0.1346736648334481,-1.109762475828853,-0.06744567172174033,-1.1068507051144352,-0.8794152061545583,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
